lat,lon,rssi
15.919999999999998,108.25000000000009,-120.0
15.919999999999998,108.26000000000009,-120.0
15.919999999999998,108.2700000000001,-120.0
15.919999999999998,108.2800000000001,-120.0
15.919999999999998,108.2900000000001,-120.0
15.919999999999998,108.30000000000011,-120.0
15.919999999999998,108.31000000000012,-120.0
15.929999999999998,108.08,-120.0
15.929999999999998,108.09,-120.0
15.929999999999998,108.10000000000001,-120.0
15.929999999999998,108.11000000000001,-120.0
15.929999999999998,108.12000000000002,-120.0
15.929999999999998,108.13000000000002,-120.0
15.929999999999998,108.14000000000003,-120.0
15.929999999999998,108.15000000000003,-120.0
15.929999999999998,108.16000000000004,-120.0
15.929999999999998,108.17000000000004,-120.0
15.929999999999998,108.18000000000005,-120.0
15.929999999999998,108.19000000000005,-120.0
15.929999999999998,108.20000000000006,-120.0
15.929999999999998,108.21000000000006,-120.0
15.929999999999998,108.22000000000007,-120.0
15.929999999999998,108.23000000000008,-120.0
15.929999999999998,108.24000000000008,-120.0
15.929999999999998,108.25000000000009,-120.0
15.929999999999998,108.26000000000009,-120.0
15.929999999999998,108.2700000000001,-120.0
15.929999999999998,108.2800000000001,-120.0
15.929999999999998,108.2900000000001,-120.0
15.929999999999998,108.30000000000011,-120.0
15.929999999999998,108.31000000000012,-120.0
15.939999999999998,108.08,-120.0
15.939999999999998,108.09,-120.0
15.939999999999998,108.10000000000001,-120.0
15.939999999999998,108.11000000000001,-120.0
15.939999999999998,108.12000000000002,-120.0
15.939999999999998,108.13000000000002,-120.0
15.939999999999998,108.14000000000003,-120.0
15.939999999999998,108.15000000000003,-120.0
15.939999999999998,108.16000000000004,-120.0
15.939999999999998,108.17000000000004,-120.0
15.939999999999998,108.18000000000005,-120.0
15.939999999999998,108.19000000000005,-120.0
15.939999999999998,108.20000000000006,-120.0
15.939999999999998,108.21000000000006,-120.0
15.939999999999998,108.22000000000007,-120.0
15.939999999999998,108.23000000000008,-120.0
15.939999999999998,108.24000000000008,-120.0
15.939999999999998,108.25000000000009,-120.0
15.939999999999998,108.26000000000009,-120.0
15.939999999999998,108.2700000000001,-120.0
15.939999999999998,108.2800000000001,-120.0
15.939999999999998,108.2900000000001,-120.0
15.939999999999998,108.30000000000011,-120.0
15.939999999999998,108.31000000000012,-120.0
15.949999999999998,108.08,-120.0
15.949999999999998,108.09,-120.0
15.949999999999998,108.10000000000001,-120.0
15.949999999999998,108.11000000000001,-120.0
15.949999999999998,108.12000000000002,-120.0
15.949999999999998,108.13000000000002,-120.0
15.949999999999998,108.14000000000003,-120.0
15.949999999999998,108.15000000000003,-120.0
15.949999999999998,108.16000000000004,-120.0
15.949999999999998,108.17000000000004,-120.0
15.949999999999998,108.18000000000005,-120.0
15.949999999999998,108.19000000000005,-120.0
15.949999999999998,108.20000000000006,-120.0
15.949999999999998,108.21000000000006,-120.0
15.949999999999998,108.22000000000007,-120.0
15.949999999999998,108.23000000000008,-120.0
15.949999999999998,108.24000000000008,-120.0
15.949999999999998,108.25000000000009,-116.31536753368374
15.949999999999998,108.26000000000009,-115.94958215376394
15.949999999999998,108.2700000000001,-116.22884639196803
15.949999999999998,108.2800000000001,-116.47804139584372
15.949999999999998,108.2900000000001,-116.31003516229636
15.949999999999998,108.30000000000011,-116.77604467022444
15.949999999999998,108.31000000000012,-117.04148635046957
15.959999999999997,108.08,-120.0
15.959999999999997,108.09,-120.0
15.959999999999997,108.10000000000001,-120.0
15.959999999999997,108.11000000000001,-120.0
15.959999999999997,108.12000000000002,-120.0
15.959999999999997,108.13000000000002,-120.0
15.959999999999997,108.14000000000003,-120.0
15.959999999999997,108.15000000000003,-120.0
15.959999999999997,108.16000000000004,-120.0
15.959999999999997,108.17000000000004,-120.0
15.959999999999997,108.18000000000005,-120.0
15.959999999999997,108.19000000000005,-115.88769779836166
15.959999999999997,108.20000000000006,-120.0
15.959999999999997,108.21000000000006,-115.66187564824158
15.959999999999997,108.22000000000007,-120.0
15.959999999999997,108.23000000000008,-120.0
15.959999999999997,108.24000000000008,-120.0
15.959999999999997,108.25000000000009,-115.55615110790332
15.959999999999997,108.26000000000009,-115.6751963457529
15.959999999999997,108.2700000000001,-115.5826830637286
15.959999999999997,108.2800000000001,-115.93404275662888
15.959999999999997,108.2900000000001,-115.94387568913093
15.959999999999997,108.30000000000011,-115.61274582178888
15.959999999999997,108.31000000000012,-116.0095610239869
15.969999999999997,108.08,-120.0
15.969999999999997,108.09,-120.0
15.969999999999997,108.10000000000001,-120.0
15.969999999999997,108.11000000000001,-120.0
15.969999999999997,108.12000000000002,-120.0
15.969999999999997,108.13000000000002,-120.0
15.969999999999997,108.14000000000003,-120.0
15.969999999999997,108.15000000000003,-120.0
15.969999999999997,108.16000000000004,-120.0
15.969999999999997,108.17000000000004,-120.0
15.969999999999997,108.18000000000005,-115.7910756594625
15.969999999999997,108.19000000000005,-115.3999781275633
15.969999999999997,108.20000000000006,-115.46217547902714
15.969999999999997,108.21000000000006,-114.94962854545449
15.969999999999997,108.22000000000007,-115.27386969240409
15.969999999999997,108.23000000000008,-114.6485830223658
15.969999999999997,108.24000000000008,-120.0
15.969999999999997,108.25000000000009,-116.91929710064701
15.969999999999997,108.26000000000009,-117.10547738178512
15.969999999999997,108.2700000000001,-116.6935301368305
15.969999999999997,108.2800000000001,-117.3700094950635
15.969999999999997,108.2900000000001,-116.5897345550237
15.969999999999997,108.30000000000011,-116.5973501170512
15.969999999999997,108.31000000000012,-116.92795963529005
15.979999999999997,108.08,-120.0
15.979999999999997,108.09,-120.0
15.979999999999997,108.10000000000001,-120.0
15.979999999999997,108.11000000000001,-120.0
15.979999999999997,108.12000000000002,-120.0
15.979999999999997,108.13000000000002,-120.0
15.979999999999997,108.14000000000003,-120.0
15.979999999999997,108.15000000000003,-120.0
15.979999999999997,108.16000000000004,-116.3065009984928
15.979999999999997,108.17000000000004,-115.76350584542283
15.979999999999997,108.18000000000005,-115.55816899373053
15.979999999999997,108.19000000000005,-120.0
15.979999999999997,108.20000000000006,-115.32350315368501
15.979999999999997,108.21000000000006,-115.31587068899103
15.979999999999997,108.22000000000007,-114.5030538019492
15.979999999999997,108.23000000000008,-120.0
15.979999999999997,108.24000000000008,-112.97212789406993
15.979999999999997,108.25000000000009,-120.0
15.979999999999997,108.26000000000009,-115.73207284600545
15.979999999999997,108.2700000000001,-116.06796210954015
15.979999999999997,108.2800000000001,-120.0
15.979999999999997,108.2900000000001,-120.0
15.979999999999997,108.30000000000011,-120.0
15.979999999999997,108.31000000000012,-120.0
15.989999999999997,108.08,-120.0
15.989999999999997,108.09,-120.0
15.989999999999997,108.10000000000001,-120.0
15.989999999999997,108.11000000000001,-120.0
15.989999999999997,108.12000000000002,-120.0
15.989999999999997,108.13000000000002,-120.0
15.989999999999997,108.14000000000003,-120.0
15.989999999999997,108.15000000000003,-116.20801170204719
15.989999999999997,108.16000000000004,-116.16571038038053
15.989999999999997,108.17000000000004,-115.84589917315857
15.989999999999997,108.18000000000005,-115.69826149088978
15.989999999999997,108.19000000000005,-115.9146843320356
15.989999999999997,108.20000000000006,-112.09630545604871
15.989999999999997,108.21000000000006,-114.61413784210042
15.989999999999997,108.22000000000007,-113.76620922291437
15.989999999999997,108.23000000000008,-115.08475286571385
15.989999999999997,108.24000000000008,-115.58923772130166
15.989999999999997,108.25000000000009,-112.00924818340593
15.989999999999997,108.26000000000009,-115.12690588631774
15.989999999999997,108.2700000000001,-115.31388683243492
15.989999999999997,108.2800000000001,-115.44538597859409
15.989999999999997,108.2900000000001,-120.0
15.989999999999997,108.30000000000011,-120.0
15.989999999999997,108.31000000000012,-120.0
15.999999999999996,108.08,-120.0
15.999999999999996,108.09,-120.0
15.999999999999996,108.10000000000001,-120.0
15.999999999999996,108.11000000000001,-120.0
15.999999999999996,108.12000000000002,-120.0
15.999999999999996,108.13000000000002,-120.0
15.999999999999996,108.14000000000003,-115.35082763757539
15.999999999999996,108.15000000000003,-116.77980401971747
15.999999999999996,108.16000000000004,-116.9500122003124
