device,lat,lon,gateway,gw_lat,gw_lon,rssi,snr,time,frequency,bandwidth,spreading_factor,distance,log_distance,delta_lat,delta_lon,angle,gateway_id
board01,16.0745449,108.1529374,7276ff000b031aec,16.07485008239746,108.15410614013672,-78,10.2,2026-06-15T01:15:20.986+00:00,922200000,125000,12,129.405506810994,2.1119527579921904,-0.0003051823974615,-0.0011687401367197,-2.886175020090552,2
board01,16.0745449,108.1529374,a840411eebb44150,16.073963507473916,108.1526301279979,-96,-0.5,2026-06-15T01:15:20.986+00:00,922200000,125000,12,72.50685363952088,1.860379059772996,0.0005813925260831,0.0003072720021037,1.084601388786918,7
board01,16.074452,108.1528192,7276ff000b031aec,16.074853897094727,108.15410614013672,-79,11.5,2026-06-15T01:15:05.987+00:00,922200000,125000,12,144.58580850920515,2.160125667864432,-0.0004018970947257,-0.0012869401367225,-2.838900133287978,2
board01,16.074452,108.1528192,a840411eebb44150,16.073963507473916,108.1526301279979,-85,8.5,2026-06-15T01:15:05.987+00:00,922200000,125000,12,57.95299711323559,1.763075900974016,0.0004884925260846,0.0001890720021009,1.2015016217247174,7
board01,16.0742356,108.1530948,7276ff000b031aec,16.074853897094727,108.15410614013672,-70,9.2,2026-06-15T01:14:50.990+00:00,922200000,125000,12,128.07631518934875,2.107468824252022,-0.000618297094725,-0.0010113401367135,-2.592859042812297,2
board01,16.0742356,108.1530948,a840411eebb44150,16.073963507473916,108.1526301279979,-76,8.8,2026-06-15T01:14:50.990+00:00,922200000,125000,12,58.14138010869434,1.7644853364553348,0.0002720925260852,0.0004646720021099,0.5297328851318315,7
board01,16.0742993,108.15360690000004,7276ff000b031aec,16.074851989746094,108.15411376953124,-83,10.2,2026-06-15T01:14:35.983+00:00,922200000,125000,12,81.91418710642286,1.913359125795136,-0.0005526897460939,-0.0005068695311933,-2.3129768192547027,2
board01,16.0742993,108.15360690000004,a840411eebb44150,16.073963507473916,108.1526301279979,-96,0.8,2026-06-15T01:14:35.983+00:00,922200000,125000,12,110.84395628481968,2.0447120183913423,0.0003357925260836,0.0009767720021471,0.3311209350895411,7
board01,16.0724327,108.1561385,7276ff000b031aec,16.074851989746094,108.15411376953124,-92,9.0,2026-06-15T00:48:45.603+00:00,922200000,125000,12,345.2102404704144,2.538083670339313,-0.0024192897460935,0.0020247304687615,-0.8739502872378301,2
board01,16.0725192,108.15609229999998,7276ff000b031aec,16.074853897094727,108.15411376953124,-88,10.8,2026-06-15T00:48:30.603+00:00,922200000,125000,12,334.7928722098733,2.5247762032254264,-0.002334697094728,0.0019785304687474,-0.8677866730075027,2
board01,16.0724228,108.15624440000002,7276ff000b031aec,16.074853897094727,108.15411376953124,-86,8.8,2026-06-15T00:48:15.607+00:00,922200000,125000,12,353.4148740415651,2.5482848235472013,-0.0024310970947283,0.002130630468784,-0.8511700075836597,2
board01,16.072337400000002,108.1565611,7276ff000b031aec,16.074851989746094,108.15412139892578,-94,10.0,2026-06-15T00:48:00.609+00:00,922200000,125000,12,382.27489016481786,2.58237577219898,-0.0025145897460916,0.0024397010742234,-0.8005129339201994,2
board01,16.0726695,108.15681529999998,7276ff000b031aec,16.074851989746094,108.15412139892578,-95,7.5,2026-06-15T00:47:45.609+00:00,922200000,125000,12,376.49029411126406,2.5757537846051037,-0.0021824897460938,0.0026939010741955,-0.6809051765595813,2
board01,16.073025,108.15709769999998,7276ff000b031aec,16.074851989746094,108.15411376953124,-106,7.0,2026-06-15T00:47:30.611+00:00,922200000,125000,12,378.0489059089042,2.577547985531651,-0.0018269897460925,0.0029839304687442,-0.549397285707267,2
board01,16.0736359,108.1574849,7276ff000b031aec,16.074851989746094,108.15411376953124,-86,9.2,2026-06-15T00:47:15.614+00:00,922200000,125000,12,384.74320001907904,2.585170952817257,-0.0012160897460944,0.0033711304687642,-0.3462074123810957,2
board01,16.0743273,108.1579824,7276ff000b031aec,16.074848175048828,108.15411376953124,-91,9.8,2026-06-15T00:47:00.616+00:00,922200000,125000,12,417.3912677261598,2.620543358917233,-0.0005208750488279,0.0038686304687587,-0.1338358255569229,2
board01,16.075120199999997,108.1585533,7276ff000b031aec,16.074848175048828,108.15411376953124,-94,8.5,2026-06-15T00:46:45.618+00:00,922200000,125000,12,475.31491302441066,2.6769814405152643,0.0002720249511689,0.0044395304687583,0.0611968507721729,2
board01,16.0753925,108.15876120000004,7276ff000b031aec,16.074851989746094,108.15411376953124,-85,10.0,2026-06-15T00:46:30.621+00:00,922200000,125000,12,500.1886998231274,2.6991338759992503,0.0005405102539057,0.0046474304688075,0.1157828600886037,2
board01,16.075397099999996,108.15878829999996,7276ff000b031aec,16.074851989746094,108.15411376953124,-79,10.0,2026-06-15T00:46:15.624+00:00,922200000,125000,12,503.124758715146,2.701675689436255,0.0005451102539026,0.0046745304687192,0.116088518524704,2
board01,16.0757868,108.1590426,7276ff000b031aec,16.074859619140625,108.15411376953124,-93,8.0,2026-06-15T00:46:00.625+00:00,922200000,125000,12,536.6277139744001,2.729673097920992,0.0009271808593744,0.0049288304687706,0.185940804726018,2
board01,16.076392600000002,108.1594243,7276ff000b031aec,16.074859619140625,108.15411376953124,-92,9.2,2026-06-15T00:45:45.627+00:00,922200000,125000,12,592.4649255417675,2.772662644817921,0.0015329808593769,0.0053105304687619,0.2810284286974913,2
board01,16.0763387,108.1594385,7276ff000b031aec,16.074865341186523,108.15411376953124,-87,9.0,2026-06-15T00:45:30.629+00:00,922200000,125000,12,592.0495140551867,2.772358028989348,0.0014733588134774,0.0053247304687573,0.2699470274080236,2
board01,16.0759186,108.1591,7276ff000b031aec,16.074865341186523,108.15411376953124,-86,8.2,2026-06-15T00:45:15.628+00:00,922200000,125000,12,545.4847747441331,2.73678263331687,0.0010532588134779,0.0049862304687593,0.2081732816483617,2
board01,16.0751877,108.1586075,7276ff000b031aec,16.07486915588379,108.15411376953124,-83,8.2,2026-06-15T00:45:00.632+00:00,922200000,125000,12,481.44722996551695,2.682548692310578,0.0003185441162116,0.0044937304687664,0.0707679673518889,2
board01,16.074863099999998,108.1583977,7276ff000b031aec,16.07486915588379,108.15411376953124,-92,10.0,2026-06-15T00:44:45.636+00:00,922200000,125000,12,457.7268310589609,2.6606063706735696,-6.0558837908786245e-06,0.0042839304687589,-0.0014136269953804,2
board01,16.0747605,108.1583226,7276ff000b031aec,16.074867248535156,108.15411376953124,-85,10.5,2026-06-15T00:44:30.636+00:00,922200000,125000,12,449.8588486270536,2.653076267378523,-0.0001067485351562,0.0042088304687695,-0.02535755597596,2
board01,16.074523199999998,108.15814070000002,7276ff000b031aec,16.074867248535156,108.15411376953124,-90,8.8,2026-06-15T00:44:15.640+00:00,922200000,125000,12,431.9643589644327,2.6354479150009618,-0.0003440485351582,0.0040269304687825,-0.0852299441158272,2
board01,16.0739629,108.15770959999998,7276ff000b031aec,16.074867248535156,108.15411376953124,-98,7.2,2026-06-15T00:44:00.640+00:00,922200000,125000,12,397.1473813320602,2.598951703290331,-0.0009043485351547,0.0035958304687397,-0.2463891891913221,2
board01,16.0733498,108.15727259999998,7276ff000b031aec,16.074867248535156,108.15411376953124,-88,7.8,2026-06-15T00:43:45.644+00:00,922200000,125000,12,377.34097229107095,2.576733964156297,-0.0015174485351572,0.0031588304687488,-0.4478312296138793,2
board01,16.0728224,108.1569261,7276ff000b031aec,16.074865341186523,108.15411376953124,-117,7.0,2026-06-15T00:43:30.645+00:00,922200000,125000,12,376.6946916501346,2.575989500205131,-0.0020429411865237,0.002812330468771,-0.6282402128068326,2
board01,16.072112299999997,108.1563893,7276ff000b031aec,16.074865341186523,108.15411376953124,-98,8.5,2026-06-15T00:43:15.648+00:00,922200000,125000,12,390.9310889323209,2.592100209227016,-0.0027530411865264,0.0022755304687649,-0.8800737848111841,2
board01,16.071458999999997,108.15618419999998,7276ff000b031aec,16.074865341186523,108.15411376953124,-85,9.2,2026-06-15T00:43:00.649+00:00,922200000,125000,12,438.6389873412716,2.6421072302477446,-0.0034063411865261,0.0020704304687484,-1.0246491948242191,2
board01,16.071320800000002,108.15576850000002,7276ff000b031aec,16.074865341186523,108.15411376953124,-98,9.0,2026-06-15T00:42:45.650+00:00,922200000,125000,12,431.9750174653976,2.635458630864322,-0.0035445411865211,0.0016547304687861,-1.134027567726323,2
board01,16.071258599999997,108.15561300000002,7276ff000b031aec,16.074861526489258,108.15411376953124,-103,11.0,2026-06-15T00:42:30.553+00:00,922200000,125000,12,431.46610250055846,2.634946681684533,-0.0036029264892611,0.0014992304687808,-1.1764756628726785,2
board01,16.071217800000003,108.15553759999996,7276ff000b031aec,16.074861526489258,108.15411376953124,-104,8.0,2026-06-15T00:42:15.654+00:00,922200000,125000,12,432.78456945400296,2.636271767993975,-0.0036437264892548,0.0014238304687239,-1.198278875466906,2
board01,16.071216999999997,108.1555234,7276ff000b031aec,16.074861526489258,108.15411376953124,-108,7.8,2026-06-15T00:42:01.058+00:00,922200000,125000,12,432.3369385259402,2.6358223428957834,-0.0036445264892606,0.0014096304687711,-1.2017380692066753,2
board01,16.0711934,108.15549509999998,7276ff000b031aec,16.074861526489258,108.15411376953124,-101,7.0,2026-06-15T00:41:45.958+00:00,922200000,125000,12,433.7595181385154,2.637249017780905,-0.0036681264892592,0.001381330468746,-1.2106441805718693,2
board01,16.0711048,108.1553137,7276ff000b031aec,16.074861526489258,108.15410614013672,-104,10.0,2026-06-15T00:41:30.962+00:00,922200000,125000,12,437.2014303470389,2.640681574116664,-0.0037567264892572,0.0012075598632748,-1.2597882426061795,2
board01,16.0708118,108.1547616,7276ff000b031aec,16.074861526489258,108.15410614013672,-90,11.0,2026-06-15T00:41:15.962+00:00,922200000,125000,12,455.7226213038359,2.658700586764573,-0.0040497264892565,0.0006554598632817,-1.4103349661344933,2
board01,16.070261999999996,108.153615,7276ff000b031aec,16.074867248535156,108.15410614013672,-104,7.0,2026-06-15T00:41:00.967+00:00,922200000,125000,12,514.7621822145969,2.7116066333007005,-0.0046052485351602,-0.0004911401367166,-1.6770426451528166,2
board01,16.0697781,108.1526845,7276ff000b031aec,16.074867248535156,108.15410614013672,-103,5.8,2026-06-15T00:40:45.968+00:00,922200000,125000,12,585.9201061770805,2.7678384013219643,-0.0050891485351556,-0.0014216401367121,-1.843199721523903,2
board01,16.0693497,108.1518444,7276ff000b031aec,16.074867248535156,108.15411376953124,-96,6.5,2026-06-15T00:40:30.969+00:00,922200000,125000,12,659.702353492384,2.8193480334315706,-0.0055175485351561,-0.0022693695312341,-1.9610062501482963,2
board01,16.0691354,108.1513479,7276ff000b031aec,16.074867248535156,108.15411376953124,-100,8.8,2026-06-15T00:40:15.970+00:00,922200000,125000,12,702.5354832095272,2.846668264196944,-0.0057318485351558,-0.0027658695312311,-2.0203819275676675,2
board01,16.0690831,108.15126059999996,7276ff000b031aec,16.07486343383789,108.15411376953124,-104,10.0,2026-06-15T00:40:00.974+00:00,922200000,125000,12,711.3774648806314,2.852100103423554,-0.0057803338378903,-0.0028531695312778,-2.029310387784309,2
board01,16.0690772,108.1512647,7276ff000b031aec,16.07486343383789,108.15411376953124,-100,8.2,2026-06-15T00:39:45.975+00:00,922200000,125000,12,711.7828056551556,2.852347492660129,-0.0057862338378917,-0.002849069531237,-2.028335455233531,2
board01,16.069061599999998,108.15123640000002,7276ff000b031aec,16.074857711791992,108.15411376953124,-101,9.0,2026-06-15T00:39:30.977+00:00,922200000,125000,12,714.0725019128962,2.8537423092301664,-0.0057961117919944,-0.0028773695312196,-2.0315846558920887,2
board01,16.068903100000004,108.15088570000005,7276ff000b031aec,16.074857711791992,108.15411376953124,-90,8.8,2026-06-15T00:39:15.980+00:00,922200000,125000,12,746.5742863507807,2.873073027797256,-0.0059546117919886,-0.0032280695311897,-2.067563719809809,2
board01,16.0684581,108.15017790000002,7276ff000b031aec,16.07486343383789,108.15411376953124,-108,5.0,2026-06-15T00:39:00.982+00:00,922200000,125000,12,827.1298289522201,2.9175736831585954,-0.0064053338378897,-0.0039358695312188,-2.121785840076286,2
board01,16.0679467,108.1495522,7276ff000b031aec,16.07486343383789,108.15411376953124,-103,4.0,2026-06-15T00:38:45.983+00:00,922200000,125000,12,910.539487938574,2.9592987848612573,-0.0069167338378903,-0.0045615695312335,-2.153819311403445,2
board01,16.0671537,108.14986110000002,7276ff000b031aec,16.07486915588379,108.15411376953124,-112,-1.0,2026-06-15T00:38:30.990+00:00,922200000,125000,12,970.8247881779536,2.987140856691071,-0.0077154558837904,-0.0042526695312119,-2.0745514539569245,2
board01,16.066410400000002,108.1499785,7276ff000b031aec,16.07486915588379,108.15411376953124,-119,,2026-06-15T00:38:15.987+00:00,922200000,125000,12,1039.1853776290225,3.016693027153014,-0.0084587558837867,-0.0041352695312326,-2.0255039385428706,2
board01,16.0661456,108.1492625,7276ff000b031aec,16.074874877929688,108.15411376953124,-108,4.8,2026-06-15T00:38:00.989+00:00,922200000,125000,12,1100.3896851325717,3.0415465107334567,-0.0087292779296888,-0.0048512695312297,-2.0780410688316096,2
board01,16.0660122,108.1486037,7276ff000b031aec,16.074874877929688,108.15411376953124,-114,-1.0,2026-06-15T00:37:45.990+00:00,922200000,125000,12,1147.9572235436715,3.059925705200401,-0.008862677929688,-0.0055100695312404,-2.127030697741278,2
board01,16.065893699999997,108.1481111,7276ff000b031aec,16.074872970581055,108.15411376953124,-114,2.5,2026-06-15T00:37:30.994+00:00,922200000,125000,12,1186.7070950910347,3.074343538935123,-0.008979270581058,-0.0060026695312416,-2.160069176945003,2
board01,16.0656825,108.1478172,7276ff000b031aec,16.074872970581055,108.15411376953124,-108,-0.2,2026-06-15T00:37:15.995+00:00,922200000,125000,12,1223.5157013333385,3.08760954700916,-0.0091904705810534,-0.00629656953123,-2.1714653292589747,2
board01,16.0651635,108.1476973,7276ff000b031aec,16.074872970581055,108.15412139892578,-108,1.2,2026-06-15T00:37:00.997+00:00,922200000,125000,12,1279.373054738625,3.10699719967093,-0.009709470581054,-0.0064240989257768,-2.1553054660148496,2
board01,16.0649343,108.1476577,7276ff000b031aec,16.074872970581055,108.15412139892578,-117,4.0,2026-06-15T00:36:46+00:00,922200000,125000,12,1303.1897508252434,3.115007655725296,-0.0099386705810537,-0.0064636989257849,-2.1474235296460087,2
board01,16.0649095,108.1472407,7276ff000b031aec,16.074872970581055,108.15412139892578,-113,3.0,2026-06-15T00:36:31.003+00:00,922200000,125000,12,1329.6379176968285,3.123733391527049,-0.0099634705810558,-0.0068806989257836,-2.1751806484777685,2
board01,16.0649276,108.1466161,7276ff000b031aec,16.074872970581055,108.15412139892578,-110,4.0,2026-06-15T00:36:16.004+00:00,922200000,125000,12,1366.041017813458,3.1354637400062724,-0.0099453705810539,-0.0075052989257784,-2.2172684019123565,2
board01,16.065140699999997,108.14622,7276ff000b031aec,16.07486915588379,108.15411376953124,-106,7.2,2026-06-15T00:36:01.008+00:00,922200000,125000,12,1371.71390513509,3.1372635411247978,-0.009728455883792,-0.0078937695312362,-2.252456161405896,2
board01,16.0651438,108.1462265,7276ff000b031aec,16.07486915588379,108.15411376953124,-104,7.2,2026-06-15T00:35:46.008+00:00,922200000,125000,12,1371.0150493811227,3.1370422219866723,-0.0097253558837877,-0.0078872695312384,-2.252209055269649,2
board01,16.0651647,108.1461845,7276ff000b031aec,16.07486343383789,108.15412139892578,-104,8.2,2026-06-15T00:35:31.011+00:00,922200000,125000,12,1371.9528806053909,3.137339195886421,-0.0096987338378902,-0.0079368989257773,-2.256622872401277,2
board01,16.0651672,108.1462453,7276ff000b031aec,16.07486343383789,108.15412139892578,-107,6.8,2026-06-15T00:35:16.011+00:00,922200000,125000,12,1367.727542927009,3.135999592714396,-0.0096962338378894,-0.0078760989257773,-2.252982965907258,2
board01,16.065387500000003,108.1459247,7276ff000b031aec,16.07486343383789,108.15412139892578,-120,-5.2,2026-06-15T00:35:01.013+00:00,922200000,125000,12,1370.14090756386,3.1367652330181715,-0.0094759338378871,-0.0081966989257864,-2.283935438549075,2
board01,16.0658446,108.1453825,7276ff000b031aec,16.07486343383789,108.15412139892578,-120,-2.8,2026-06-15T00:34:46.015+00:00,922200000,125000,12,1370.252557561491,3.13680062135092,-0.0090188338378922,-0.0087388989257846,-2.340431682480941,2
board01,16.0663573,108.14464559999996,7276ff000b031aec,16.07486915588379,108.15412139892578,-119,-1.2,2026-06-15T00:34:31.017+00:00,922200000,125000,12,1385.9802398976722,3.1417570385264533,-0.0085118558837891,-0.0094757989258198,-2.409732424377345,2
board01,16.067726099999998,108.1443021,7276ff000b031aec,16.074871063232422,108.15412139892578,-121,4.8,2026-06-15T00:34:01.023+00:00,922200000,125000,12,1316.051619944936,3.1192729240937243,-0.0071449632324238,-0.0098192989257768,-2.512552959386697,2
board01,16.069053500000003,108.1437139,7276ff000b031aec,16.074871063232422,108.15412139892578,-115,1.8,2026-06-15T00:33:31.028+00:00,922200000,125000,12,1286.4941889091815,3.10940782884378,-0.0058175632324193,-0.0104074989257867,-2.6318826634439034,2
board01,16.070314500000002,108.1438021,7276ff000b031aec,16.074872970581055,108.15412139892578,-112,3.8,2026-06-15T00:33:01.032+00:00,922200000,125000,12,1213.530612775165,3.0840507364089,-0.0045584705810526,-0.0103192989257792,-2.7256270363634805,2
board01,16.0709704,108.14358280000002,7276ff000b031aec,16.074874877929688,108.15411376953124,-106,2.0,2026-06-15T00:32:30.934+00:00,922200000,125000,12,1206.0702458678509,3.081372603413035,-0.0039044779296872,-0.0105309695312172,-2.7865431075346394,2
board01,16.0716778,108.1423882,7276ff000b031aec,16.074872970581055,108.15412139892578,-115,6.0,2026-06-15T00:32:00.939+00:00,922200000,125000,12,1303.0419494640869,3.1149583973914114,-0.0031951705810548,-0.011733198925782,-2.875720843292544,2
board01,16.0723305,108.142299,7276ff000b031aec,16.074871063232422,108.15412139892578,-108,5.0,2026-06-15T00:31:30.944+00:00,922200000,125000,12,1294.402306558177,3.112069278159263,-0.0025405632324222,-0.011822398925787,-2.929917760858751,2
board01,16.0744106,108.14299230000002,7276ff000b031aec,16.074865341186523,108.15412139892578,-109,4.8,2026-06-15T00:31:00.949+00:00,922200000,125000,12,1190.1899624722057,3.0756162832995413,-0.0004547411865232,-0.0111290989257639,-3.100754813402214,2
board01,16.075900400000002,108.14399909999996,7276ff000b031aec,16.074865341186523,108.15412139892578,-116,5.5,2026-06-15T00:30:30.941+00:00,922200000,125000,12,1087.6440034663003,3.03648676978344,0.0010350588134784,-0.0101222989258218,3.0396915232251924,2
board01,16.0790535,108.1468874,7276ff000b031aec,16.074880599975586,108.15414428710938,-112,3.8,2026-06-14T11:22:39.958+00:00,922200000,125000,12,903.6040717167682,2.955978179220592,0.0041729000244146,-0.0072568871093778,2.619738704084987,2
board01,16.0794125,108.14732480000002,7276ff000b031aec,16.07488250732422,108.15414428710938,-101,9.2,2026-06-14T11:22:25.961+00:00,922200000,125000,12,885.7964813325798,2.9473339507953424,0.0045299926757813,-0.0068194871093538,2.555249898438011,2
board01,16.080255400000002,108.1470057,7276ff000b031aec,16.07488250732422,108.15414428710938,-97,7.2,2026-06-14T11:22:11.962+00:00,922200000,125000,12,968.8586439818384,2.986260418313046,0.0053728926757834,-0.0071385871093809,2.496394563234719,2
board01,16.0814012,108.1465717,7276ff000b031aec,16.074874877929688,108.15414428710938,-98,8.2,2026-06-14T11:21:57.963+00:00,922200000,125000,12,1086.86230869241,3.036174528113173,0.0065263220703108,-0.0075725871093794,2.4302676517982915,2
board01,16.0817679,108.14673769999996,7276ff000b031aec,16.074874877929688,108.15414428710938,-103,7.0,2026-06-14T11:21:29.967+00:00,922200000,125000,12,1101.692083237332,3.0420602286018985,0.0068930220703116,-0.0074065871094148,2.3920936811691877,2
board01,16.081917800000003,108.14700019999998,7276ff000b031aec,16.074874877929688,108.15414428710938,-106,7.0,2026-06-14T11:21:15.968+00:00,922200000,125000,12,1093.5950956467311,3.0388565539204664,0.0070429220703154,-0.0071440871093955,2.3633251914663,2
board01,16.082305499999997,108.14762299999998,7276ff000b031aec,16.074874877929688,108.15414428710938,-99,7.5,2026-06-14T11:21:01.972+00:00,922200000,125000,12,1080.8198748181187,3.033753322176517,0.0074306220703093,-0.0065212871093933,2.2911101626851824,2
board01,16.082506400000003,108.14791970000002,7276ff000b031aec,16.074874877929688,108.15414428710938,-97,10.5,2026-06-14T11:20:47.974+00:00,922200000,125000,12,1078.15295759326,3.032680378593186,0.0076315220703158,-0.006224587109358,2.255002345016,2
board01,16.083483,108.1495753,7276ff000b031aec,16.074872970581055,108.15414428710938,-115,4.5,2026-06-14T11:20:19.977+00:00,922200000,125000,12,1074.6682289566024,3.031274409765815,0.0086100294189463,-0.0045689871093799,2.0586690221717485,2
board01,16.083964799999997,108.15027550000002,7276ff000b031aec,16.074872970581055,108.15414428710938,-110,4.8,2026-06-14T11:20:05.980+00:00,922200000,125000,12,1092.207525567982,3.0383051646014545,0.0090918294189421,-0.0038687871093543,1.9731103030026296,2
board01,16.0843348,108.15010209999998,7276ff000b031aec,16.074874877929688,108.15414428710938,-119,1.0,2026-06-14T11:19:51.981+00:00,922200000,125000,12,1137.1058379391532,3.055800889220504,0.009459922070313,-0.0040421871093911,1.9746101206434548,2
board01,16.0850816,108.14969370000004,7276ff000b031aec,16.074874877929688,108.15414428710938,-114,1.8,2026-06-14T11:19:37.983+00:00,922200000,125000,12,1230.528021590355,3.090091507907575,0.0102067220703112,-0.0044505871093321,1.981984621975319,2
board01,16.086788900000005,108.14864470000002,7276ff000b031aec,16.074874877929688,108.15414428710938,-114,1.5,2026-06-14T11:19:09.986+00:00,922200000,125000,12,1449.2448622603763,3.161141769421679,0.0119140220703179,-0.0054995871093552,2.003259989156696,2
board01,16.087105,108.1486171,7276ff000b031aec,16.074872970581055,108.15413665771484,-118,-3.5,2026-06-14T11:18:55.988+00:00,922200000,125000,12,1482.485451030389,3.170990439932945,0.0122320294189464,-0.0055195577148481,1.9946793807836032,2
board01,16.087411000000003,108.14884410000002,7276ff000b031aec,16.074872970581055,108.15413665771484,-118,-4.5,2026-06-14T11:18:41.989+00:00,922200000,125000,12,1504.4805254960213,3.1773865704580504,0.0125380294189483,-0.0052925577148243,1.970225382176923,2
board01,16.087879800000003,108.1492154,7276ff000b031aec,16.074865341186523,108.15413665771484,-119,-6.5,2026-06-14T11:18:27.993+00:00,922200000,125000,12,1539.7048804139583,3.1874374863623243,0.0130144588134797,-0.0049212577148409,1.932315028566213,2
board01,16.088589300000002,108.14987,7276ff000b031aec,16.074865341186523,108.15413665771484,-121,-6.5,2026-06-14T11:17:59.997+00:00,922200000,125000,12,1592.668994885983,3.2021255255615446,0.0137239588134789,-0.0042666577148366,1.872214835718438,2
board01,16.0895658,108.15076379999998,7276ff000b031aec,16.074857711791992,108.15413665771484,-120,-3.0,2026-06-14T11:17:45.999+00:00,922200000,125000,12,1674.6969031702197,3.223936217228486,0.0147080882080068,-0.003372857714865,1.7962187143106405,2
board01,16.0904766,108.15153160000004,7276ff000b031aec,16.074857711791992,108.15413665771484,-121,-2.2,2026-06-14T11:17:32+00:00,922200000,125000,12,1758.9026926620522,3.245241813756001,0.0156188882080066,-0.0026050577148026,1.7360639646813163,2
board01,16.091146700000003,108.1508115,7276ff000b031aec,16.07485580444336,108.15413665771484,-114,1.8,2026-06-14T11:17:18.003+00:00,922200000,125000,12,1845.9744457857796,3.2662256847012467,0.0162908955566436,-0.0033251577148405,1.7721420248323885,2
board01,16.092177799999998,108.1494676,7276ff000b031aec,16.074857711791992,108.15413665771484,-122,-13.2,2026-06-14T11:16:50.006+00:00,922200000,125000,12,1989.4646049436749,3.2987362169107106,0.017320088208006,-0.0046690577148496,1.8341117236886049,2
board01,16.093037900000002,108.1484118,7276ff000b031aec,16.074857711791992,108.15413665771484,-121,-12.5,2026-06-14T11:16:36.008+00:00,922200000,125000,12,2112.053007801744,3.324704813817696,0.0181801882080101,-0.0057248577148385,1.875861994459815,2
board01,16.094041,108.1471899,7276ff000b031aec,16.074857711791992,108.15413665771484,-119,-13.2,2026-06-14T11:16:22.011+00:00,922200000,125000,12,2258.5214382904533,3.353824217318071,0.0191832882080085,-0.0069467577148429,1.918232265447475,2
board01,16.096370099999998,108.14463809999998,7276ff000b031aec,16.074859619140625,108.15413665771484,-121,-14.2,2026-06-14T11:15:40.015+00:00,922200000,125000,12,2598.245061273959,3.414680110455168,0.0215104808593729,-0.0094985577148634,1.986624584024272,2
board01,16.098963900000005,108.1419792,7276ff000b031aec,16.074857711791992,108.15412902832033,-120,-8.2,2026-06-14T11:15:12.020+00:00,922200000,125000,12,2978.26482097376,3.4739633116747903,0.0241061882080124,-0.0121498283203322,2.0376490501716917,2
board01,16.1095221,108.13088009999998,7276ff000b031aec,16.074848175048828,108.15414428710938,-122,-16.0,2026-06-14T11:12:38.041+00:00,922200000,125000,12,4587.273797093656,3.661554662307318,0.0346739249511713,-0.0232641871093903,2.16175283065489,2
board01,16.109483100000002,108.1302168,7276ff000b031aec,16.074846267700195,108.15414428710938,-120,-10.5,2026-06-14T11:12:24.042+00:00,922200000,125000,12,4622.617152319371,3.6648879264209615,0.0346368322998067,-0.0239274871093755,2.1753281726322817,2
board01,16.109838999999997,108.1300069,7276ff000b031aec,16.074846267700195,108.15414428710938,-121,-13.2,2026-06-14T11:12:10.045+00:00,922200000,125000,12,4667.990655418739,3.669129977985128,0.034992732299802,-0.024137387109377,2.174632189057662,2
board01,16.110578100000005,108.1296678,7276ff000b031aec,16.07483673095703,108.15414428710938,-122,-16.8,2026-06-14T11:11:56.046+00:00,922200000,125000,12,4757.41716695924,3.6773712353729935,0.0357413690429737,-0.0244764871093678,2.171263130674641,2
board01,16.1413988,108.128902,7276ff000b031aec,16.0748348236084,108.15413665771484,-122,-15.2,2026-06-14T11:03:46.016+00:00,922200000,125000,12,7877.225948728185,3.896373302861533,0.0665639763916026,-0.0252346577148472,1.9331600033577447,2
board01,16.1403779,108.1322266,7276ff000b031aec,16.07484245300293,108.15413665771484,-121,-8.5,2026-06-14T11:03:16.021+00:00,922200000,125000,12,7653.890057689618,3.883882219623305,0.065535446997071,-0.0219100577148481,1.8934380092582728,2
board01,16.1407894,108.13594150000002,7276ff000b031aec,16.074848175048828,108.15413665771484,-117,0.8,2026-06-14T11:02:46.024+00:00,922200000,125000,12,7585.600910038689,3.8799899900768575,0.065941224951171,-0.0181951577148282,1.8400268823366677,2
board01,16.140657500000003,108.135942,7276ff000b031aec,16.0748233795166,108.15418243408205,-119,-2.8,2026-06-14T10:37:17.592+00:00,922200000,125000,12,7575.332639032743,3.879401707817853,0.0658341204834016,-0.0182404340820454,1.8410827962936056,2
board01,16.140658300000002,108.135943,7276ff000b031aec,16.0748233795166,108.15418243408205,-113,1.0,2026-06-14T10:37:02.595+00:00,922200000,125000,12,7575.391121623134,3.8794050606169264,0.0658349204834003,-0.0182394340820479,1.8410655628357235,2
board01,16.140593599999995,108.13563309999998,7276ff000b031aec,16.074819564819336,108.15418243408205,-118,-3.8,2026-06-14T10:36:32.601+00:00,922200000,125000,12,7577.439470258352,3.879522475842988,0.0657740351806595,-0.018549334082067,1.8456735390663392,2
board01,16.1403108,108.1345961,7276ff000b031aec,16.07482147216797,108.15418243408205,-119,-1.5,2026-06-14T10:36:17.601+00:00,922200000,125000,12,7576.730802582311,3.8794818572599983,0.0654893278320329,-0.0195863340820494,1.8614058703812697,2
board01,16.1401359,108.1332821,7276ff000b031aec,16.07482147216797,108.15418243408205,-118,-1.8,2026-06-14T10:36:02.604+00:00,922200000,125000,12,7598.100553171635,3.8807050367047,0.0653144278320319,-0.020900334082043,1.880495343361648,2
